LOINC,92139-5,Parainfluenza virus 2 RNA [Presence] in Respiratory specimen by NAA with probe detection,infection
LOINC,92140-3,Parainfluenza virus 1 RNA [Presence] in Respiratory specimen by NAA with probe detection,infection
LOINC,92141-1,Influenza virus B RNA [Presence] in Respiratory specimen by NAA with probe detection,infection
LOINC,92142-9,Influenza virus A RNA [Presence] in Respiratory specimen by NAA with probe detection,infection
LOINC,92143-7,Respiratory pathogens DNA and RNA panel - Respiratory specimen by NAA with probe detection,infection
LOINC,9279-1,Respiratory rate,measurements_vitals|Wellness Encounters
LOINC,93025-5,Protocol for Responding to and Assessing Patients' Assets  Risks  and Experiences [PRAPARE],SDoH HRSN
LOINC,93026-3,Do you feel physically and emotionally safe where you currently live?,SDoH HRSN
LOINC,93027-1,Are you a refugee?,SDoH HRSN
LOINC,93028-9,In the past year  have you spent more than 2 nights in a row in a jail  prison  detention center  or juvenile correctional facility?,SDoH HRSN
LOINC,93029-7,How often do you see or talk to people that you care about and feel close to (For example: talking to friends on the phone  visiting friends or family  going to church or club meetings)?,SDoH HRSN
LOINC,93030-5,Has lack of transportation kept you from medical appointments  meetings  work  or from getting things needed for daily living?,SDoH HRSN
LOINC,93031-3,In the past year  have you or any family members you live with been unable to get any of the following when it was really needed?,SDoH HRSN
LOINC,93033-9,Are you worried about losing your housing?,SDoH HRSN
LOINC,93034-7,Have you been discharged from the armed forces of the United States?,SDoH HRSN
LOINC,93035-4,At any point in the past 2 years  has season or migrant farm work been your or your family's main source of income?,SDoH HRSN
LOINC,93038-8,Stress is when someone feels tense  nervous  anxious or can't sleep at night because their mind is troubled. How stressed are you?,SDoH HRSN
LOINC,93124-6,New York Heart Association Functional Classification panel,chf_nyha_panel
LOINC,94040-3,Adenovirus A+B+C+D+E DNA [Presence] in Respiratory specimen by NAA with probe detection,infection
LOINC,94531-1,SARS-CoV-2 RNA Pnl Resp NAA+probe,infection
LOINC,9843-4,Head Occipital-frontal circumference,Wellness Encounters
LOINC,99999-0,DSM-5 Clinical Diagnostic Criteria for Opioid Use Disorder,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-1,Opioids are often taken in larger amounts or over a longer period than was intended,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-10,Tolerance as defined by either of the following: a) Need for markedly increased amounts of opioids to achieve intoxication or desired effect b) Markedly diminished effect with continued use of the same amount of opioid,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-11,Withdrawal * as manifested by either of the following: a) Characteristic opioid withdrawal syndrome b) Same (or a closely related) substance is taken to relieve or avoid withdrawal symptoms,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-2,There is a persistent desire or unsuccessful efforts to cut down or control opioid use,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-3,A great deal of time is spent in activities necessary to obtain the opioid  use the opioid  or recover from its effects,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-4,Craving or a strong desire to use opioids,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-5,Recurrent opioid use resulting in a failure to fulfill major role obligations at work  school  or home,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-6,Continued opioid use despite having persistent or recurrent social or interpersonal problems caused or exacerbated by the effects of opioids,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-7,Important social  occupational  or recreational activities are given up or reduced because of opioid use,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-8,Recurrent opioid use in situations in which it is physically hazardous,Prescribing Opioids for Chronic Pain and Treatment of OUD
LOINC,99999-9,Continued use despite knowledge of having a persistent or recurrent physical or psychological problem that is likely to have been caused or exacerbated by opioids.,Prescribing Opioids for Chronic Pain and Treatment of OUD
NUBC,01,Discharged to home care or self care (routine discharge),Appendicitis|Epilepsy|Gallstones|Veteran PTSD|Veteran MDD
NUBC,02,Transferred to a short term general hospital for inpatient care,Pregnancy
NUBC,1,Discharge to home,Sepsis
NUBC,41,Expired in a medical facility  such as a hospital  SNF  ICF or freestanding hospice,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,1000126,1 ML medroxyprogesterone acetate 150 MG/ML Injection,Injectable Contraceptive
RxNorm,1014676,cetirizine hydrochloride 5 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,1014678,cetirizine hydrochloride 10 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,1043400,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,Bronchitis
RxNorm,1049221,Acetaminophen 325 MG / oxyCODONE Hydrochloride 5 MG Oral Tablet,Moderate Opioid Pain Reliever|Opioid Addiction
RxNorm,1049504,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,1049630,diphenhydrAMINE Hydrochloride 25 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,1049635,Acetaminophen 325 MG / oxyCODONE Hydrochloride 2.5 MG Oral Tablet,Fibromyalgia
RxNorm,1049683,oxyCODONE Hydrochloride 10 MG Oral Tablet,Strong Opioid Pain Reliever
RxNorm,105078,Penicillin G 375 MG/ML Injectable Solution,Ear Infection Antibiotic
RxNorm,105585,Methotrexate 2.5 MG Oral Tablet,Rheumatoid Arthritis
RxNorm,106258,Hydrocortisone 10 MG/ML Topical Cream,Dermatitis
RxNorm,106892,insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin],Metabolic Syndrome Standards of Care
RxNorm,10831,Sulfamethoxazole / Trimethoprim,Drug_Allergies
RxNorm,1091392,Methylphenidate Hydrochloride 20 MG Oral Tablet,Attention Deficit Disorder
RxNorm,1094107,Phenazopyridine hydrochloride 100 MG Oral Tablet,Urinary Tract Infections
RxNorm,1100184,Donepezil hydrochloride 23 MG Oral Tablet,Dementia
RxNorm,1114085,100 ML zoledronic acid 0.04 MG/ML Injection,Surgery_Therapy_Breast
RxNorm,1116758,chloroquine phosphate 500 MG Oral Tablet,medications
RxNorm,1190766,atropine sulfate 0.31 MG/ML Ophthalmic Solution (used Sublingual),Cerebral Palsy
RxNorm,1190795,Atropine Sulfate 1 MG/ML Injectable Solution,CardiovascularDiseaseModule
RxNorm,1191,Aspirin,Drug_Allergies
RxNorm,1191222,naloxone hydrochloride 0.4 MG/ML Injectable Solution,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,1234995,Rocuronium bromide 10 MG/ML Injectable Solution,General Anesthesia
RxNorm,1243052,Kalydeco 150 MG Oral Tablet,Cystic Fibrosis
RxNorm,1359133,Estrostep Fe 28 Day Pack,Oral Contraceptive
RxNorm,1363309,Chlorpheniramine Maleate 4 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,1366343,Levonorgestrel 0.00354 MG/HR Drug Implant,Implant Contraceptive
RxNorm,1367439,NuvaRing 0.12/0.015 MG per 24HR 21 Day Vaginal Ring,Vaginal Ring Contraceptive
RxNorm,1373463,canagliflozin 100 MG Oral Tablet,Metabolic Syndrome Standards of Care
RxNorm,141918,Terfenadine 60 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,141962,Azithromycin 250 MG Oral Capsule,Ear Infection Antibiotic
RxNorm,1437975,Glycopyrrolate 1.5 MG Oral Tablet [Glycate],Cerebral Palsy
RxNorm,143975,glycopyrrolate 1.5 MG Oral Tablet [Glycate],Cerebral Palsy
RxNorm,1483744,Naltrexone hydrochloride 50 MG Oral Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,1534809,168 HR Ethinyl Estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System,Patch Contraceptive
RxNorm,1599803,24 HR Donepezil hydrochloride 10 MG / Memantine hydrochloride 28 MG Extended Release Oral Capsule,Dementia
RxNorm,1601380,palbociclib 100 MG Oral Capsule,hormonetherapy_breast
RxNorm,1605257,Liletta 52 MG Intrauterine System,Intrauterine Device
RxNorm,1649485,ivabradine 5 MG Oral Tablet,chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,1649987,doxycycline hyclate 100 MG,Sinusitis
RxNorm,1650142,Doxycycline Monohydrate 100 MG Oral Tablet,Ear Infection Antibiotic
RxNorm,1652673,Doxycycline Monohydrate 50 MG Oral Tablet,Ear Infection Antibiotic
RxNorm,1656318,Cefotaxime 2000 MG Injection,Gallstones
RxNorm,1656354,sacubitril 97 MG / valsartan 103 MG Oral Tablet,chf_meds_HFmEF|chf_meds_HFrEF_NYHA4|chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,1657981,20 ML tocilizumab 20 MG/ML Injection,medications
RxNorm,1658084,ado-trastuzumab emtansine 100 MG Injection,hormonetherapy_breast
RxNorm,1659131,piperacillin 2000 MG / tazobactam 250 MG Injection,Sepsis
RxNorm,1659149,piperacillin 4000 MG / tazobactam 500 MG Injection,Gallstones|admission
RxNorm,1659263,1 ML heparin sodium  porcine 5000 UNT/ML Injection,Gallstones|treat_blood_clot
RxNorm,1660014,1 ML Epinephrine 1 MG/ML Injection,CardiovascularDiseaseModule
RxNorm,1664986,Aztreonam 2000 MG Injection,Sepsis
RxNorm,1665227,20 ML Ciprofloxacin 10 MG/ML Injection,Cystic Fibrosis
RxNorm,1719286,10 ML Furosemide 10 MG/ML Injection,Congestive Heart Failure
RxNorm,1723208,10 ML Alfentanil 0.5 MG/ML Injection,General Anesthesia
RxNorm,1729584,remifentanil 2 MG Injection,General Anesthesia
RxNorm,1732136,1 ML Morphine Sulfate 5 MG/ML Injection,Gallstones
RxNorm,1732186,100 ML Epirubicin Hydrochloride 2 MG/ML Injection,Breast_cancer|chemotherapy_breast
RxNorm,1734340,Etoposide 100 MG Injection,Veteran Lung Cancer|Lung Cancer
RxNorm,1734919,Cyclophosphamide 1000 MG Injection,chemotherapy_breast
RxNorm,1735006,10 ML Fentanyl 0.05 MG/ML Injection,General Anesthesia
RxNorm,1736776,10 ML oxaliplatin 5 MG/ML Injection,Colorectal Cancer
RxNorm,1736854,Cisplatin 50 MG Injection,Veteran Lung Cancer|Lung Cancer
RxNorm,1737449,10 ML Pamidronate Disodium 3 MG/ML Injection,Surgery_Therapy_Breast
RxNorm,1740467,2 ML Ondansetron 2 MG/ML Injection,Gallstones|General Anesthesia
RxNorm,1789958,Dysport botulinum toxin A 300 UNT Injection,Cerebral Palsy
RxNorm,1790099,10 ML Doxorubicin Hydrochloride 2 MG/ML Injection,Breast_cancer|chemotherapy_breast
RxNorm,1791701,10 ML Fluorouracil 50 MG/ML Injection,chemotherapy_breast
RxNorm,1803932,Leucovorin 100 MG Injection,Colorectal Cancer
RxNorm,1804799,Alteplase 100 MG Injection,CardiovascularDiseaseModule
RxNorm,1807510,150 ML vancomycin 5 MG/ML Injection,Sepsis
RxNorm,1807513,vancomycin 1000 MG Injection,admission
RxNorm,1808217,100 ML Propofol 10 MG/ML Injection,General Anesthesia
RxNorm,1809104,5 ML SUFentanil 0.05 MG/ML Injection,General Anesthesia
RxNorm,1856546,Kyleena 19.5 MG Intrauterine System,Intrauterine Device
RxNorm,1860154,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 15 MG Extended Release Oral Tablet,Opioid Addiction
RxNorm,1860480,1 ML DOCEtaxel 20 MG/ML Injection,Veteran Prostate Cancer
RxNorm,1860491,12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,1870230,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector,Allergies and Treatment
RxNorm,1873983,ribociclib 200 MG Oral Tablet,hormonetherapy_breast
RxNorm,18867,benazepril,Drug_Allergies
RxNorm,1940648,neratinib 40 MG Oral Tablet,hormonetherapy_breast
RxNorm,1946840,Verzenio 100 MG Oral Tablet,hormonetherapy_breast
RxNorm,197319,Allopurinol 100 MG Oral Tablet,Gout
RxNorm,197361,Amlodipine 5 MG Oral Tablet,CardiovascularDiseaseModule
RxNorm,197378,Astemizole 10 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,197541,Colchicine 0.6 MG Oral Tablet,Gout
RxNorm,197591,Diazepam 5 MG Oral Tablet,Epilepsy
RxNorm,197604,digoxin 0.125 MG Oral Tablet,chf_meds_HFmEF|CardiovascularDiseaseModule|chf_meds_HFrEF_NYHA4|chf_meds_HFrEF_NYHA3
RxNorm,198014,Naproxen 500 MG Oral Tablet,Rheumatoid Arthritis|Gout|Fibromyalgia
RxNorm,198031,24hr nicotine transdermal patch,Veteran Substance Abuse Treatment
RxNorm,198240,Tamoxifen 10 MG Oral Tablet,hormonetherapy_breast
RxNorm,198405,Ibuprofen 100 MG Oral Tablet,Congestive Heart Failure|Over-The-Counter Pain Reliever
RxNorm,198440,Acetaminophen 500 MG Oral Tablet,admission
RxNorm,198767,Pancreatin 600 MG Oral Tablet,Cystic Fibrosis
RxNorm,199224,anastrozole 1 MG Oral Tablet,hormonetherapy_breast
RxNorm,1998,Captopril,Drug_Allergies
RxNorm,200033,carvedilol 25 MG Oral Tablet,chf_meds_HFmEF|chf_meds_HFrEF_NYHA4|chf_meds|chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,200064,letrozole 2.5 MG Oral Tablet,hormonetherapy_breast
RxNorm,2001499,Vitamin B 12 5 MG/ML Injectable Solution,anemia_sub
RxNorm,200243,sevoflurane 1000 MG/ML Inhalant Solution,General Anesthesia
RxNorm,200346,Cefdinir,Ear Infection Antibiotic
RxNorm,2047241,baricitinib 2 MG Oral Tablet,medications
RxNorm,20481,cefepime,Drug_Allergies
RxNorm,20489,cefpodoxime,Drug_Allergies
RxNorm,204892,clonazePAM 0.25 MG Oral Tablet,Epilepsy
RxNorm,205532,Pulmozyme (Dornase Alfa),Cystic Fibrosis
RxNorm,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],Dialysis
RxNorm,206905,Ibuprofen 400 MG Oral Tablet [Ibu],Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,209387,Acetaminophen 325 MG Oral Tablet [Tylenol],Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,2103182,1 ML Vasopressin (USP) 20 UNT/ML Injection,admission
RxNorm,2119714,5 ML hyaluronidase-oysk 2000 UNT/ML / trastuzumab 120 MG/ML Injection,hormonetherapy_breast
RxNorm,2123111,NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,admission|Asthma
RxNorm,212446,Azithromycin 250mg,Sore Throat
RxNorm,2176,Cefaclor,Drug_Allergies
RxNorm,2180,Cefazolin,Drug_Allergies
RxNorm,2189,Cefoxitin,Drug_Allergies
RxNorm,2191,Ceftazidime,Drug_Allergies
RxNorm,2193,Ceftriaxone,Drug_Allergies
RxNorm,2194,Cefuroxime,Drug_Allergies
RxNorm,2231,Cephalexin,Drug_Allergies
RxNorm,2284960,remdesivir 100 MG Injection,medications
RxNorm,235389,Mestranol / Norethynodrel [Enovid],Oral Contraceptive
RxNorm,238100,Lorazepam 2 MG/ML Injectable Solution,General Anesthesia
RxNorm,241834,cycloSPORINE  modified 100 MG Oral Capsule,Lupus|Dermatitis
RxNorm,242969,4 ML Norepinephrine 1 MG/ML Injection,Sepsis|admission
RxNorm,243670,Aspirin 81 MG Oral Tablet,Over-The-Counter Pain Reliever
RxNorm,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,245314,Albuterol 5 MG/ML Inhalation Solution,admission
RxNorm,25033,Cefixime,Drug_Allergies
RxNorm,25037,cefdinir,Drug_Allergies
RxNorm,259255,Atorvastatin 80 MG Oral Tablet,CardiovascularDiseaseModule
RxNorm,284215,Clindamycin 300mg,Sore Throat
RxNorm,29046,Lisinopril,Drug_Allergies
RxNorm,308136,amLODIPine 2.5 MG Oral Tablet,hypertension_medication
RxNorm,308182,Amoxicillin 250 MG Oral Capsule,Ear Infection Antibiotic
RxNorm,308192,Amoxicillin 500 MG Oral Tablet,Ear Infection Antibiotic
RxNorm,308460,Azithromycin 250 MG Oral Tablet,medications
RxNorm,308971,Carbamazepine[Tegretol],Epilepsy
RxNorm,309043,12 HR Cefaclor 500 MG Extended Release Oral Tablet,Ear Infection Antibiotic
RxNorm,309045,Cefaclor 250 MG Oral Capsule,Ear Infection Antibiotic
RxNorm,309097,Cefuroxime 250 MG Oral Tablet,Ear Infection Antibiotic
RxNorm,309362,Clopidogrel 75 MG Oral Tablet,CardiovascularDiseaseModule
RxNorm,309845,Diazepam 5 MG/ML Injectable Solution,General Anesthesia
RxNorm,310261,exemestane 25 MG Oral Tablet,hormonetherapy_breast
RxNorm,310325,ferrous sulfate 325 MG Oral Tablet,anemia_sub
RxNorm,310385,FLUoxetine 20 MG Oral Capsule,Veteran MDD
RxNorm,310436,Galantamine 4 MG Oral Tablet,Dementia
RxNorm,310798,Hydrochlorothiazide 25 MG Oral Tablet,hypertension_medication
RxNorm,310965,Ibuprofen 200 MG Oral Tablet,Over-The-Counter Pain Reliever
RxNorm,311372,Loratadine 10 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,311700,Midazolam 1 MG/ML Injectable Solution,General Anesthesia
RxNorm,311989,Nitrofurantoin 5 MG/ML Oral Suspension,Urinary Tract Infections
RxNorm,311995,NITROFURANTOIN  MACROCRYSTALS 50 MG Oral Capsule,Urinary Tract Infections
RxNorm,312615,predniSONE 20 MG Oral Tablet,Lupus|Rheumatoid Arthritis
RxNorm,312617,predniSONE 5 MG Oral Tablet,Severe Allergic Reaction
RxNorm,312938,Sertraline 100 MG Oral Tablet,Veteran PTSD
RxNorm,312961,Simvastatin 20 MG Oral Tablet,CardiovascularDiseaseModule
RxNorm,313002,Sodium Chloride 9 MG/ML Injectable Solution,Gallstones
RxNorm,313096,spironolactone 25 MG Oral Tablet,chf_meds_HFmEF|chf_meds_HFrEF_NYHA4|chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,313185,Tacrine 10 MG Oral Capsule,Dementia
RxNorm,313572,Vancomycin 50 MG/ML Injectable Solution,Cystic Fibrosis
RxNorm,313782,Acetaminophen 325 MG Oral Tablet,Over-The-Counter Pain Reliever|Bronchitis
RxNorm,313820,Acetaminophen 160 MG Chewable Tablet,Over-The-Counter Pain Reliever
RxNorm,313988,Furosemide 40 MG Oral Tablet,chf_meds_HFmEF|chf_meds_HFrEF_NYHA4|chf_meds|chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,314076,lisinopril 10 MG Oral Tablet,hypertension_medication
RxNorm,314077,lisinopril 20 MG Oral Tablet,chf_meds_HFmEF|chf_meds_HFrEF_NYHA4|chf_meds|chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,314231,Simvastatin 10 MG Oral Tablet,Veteran Hyperlipidemia
RxNorm,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,351875,72 HR Scopolamine 0.0139 MG/HR Transdermal System [Transdermal Scop],Cerebral Palsy
RxNorm,35208,quinapril,Drug_Allergies
RxNorm,35296,Ramipril,Drug_Allergies
RxNorm,360110,Sirolimus 2 MG Oral Tablet,medications
RxNorm,3827,Enalapril,Drug_Allergies
RxNorm,389221,Etonogestrel 68 MG Drug Implant,Implant Contraceptive
RxNorm,477045,Chlorpheniramine Maleate 2 MG/ML Oral Solution,Over-The-Counter Antihistamine
RxNorm,483438,pregabalin 100 MG Oral Capsule,Fibromyalgia
RxNorm,542347,Isoflurane 999 MG/ML Inhalant Solution,General Anesthesia
RxNorm,562251,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,Sinusitis
RxNorm,562366,desflurane 1000 MG/ML Inhalation Solution,General Anesthesia
RxNorm,5640,Ibuprofen,Drug_Allergies
RxNorm,583214,Paclitaxel 100 MG Injection,Breast_cancer|Veteran Lung Cancer|chemotherapy_breast|Lung Cancer
RxNorm,596926,duloxetine 20 MG Delayed Release Oral Capsule,Fibromyalgia
RxNorm,597195,Carboplatin 10 MG/ML Injectable Solution,chemotherapy_breast
RxNorm,597730,lopinavir 200 MG / Ritonavir 50 MG Oral Tablet,medications
RxNorm,608139,atomoxetine 100 MG Oral Capsule,Attention Deficit Disorder
RxNorm,665078,Loratadine 5 MG Chewable Tablet,Over-The-Counter Antihistamine
RxNorm,672149,lapatinib 250 MG Oral Tablet,hormonetherapy_breast
RxNorm,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,CardiovascularDiseaseModule
RxNorm,727711,0.67 ML anakinra 149 MG/ML Prefilled Syringe,medications
RxNorm,727762,5 ML fulvestrant 50 MG/ML Prefilled Syringe,hormonetherapy_breast
RxNorm,748856,Yaz 28 Day Pack,Oral Contraceptive
RxNorm,748879,Levora 0.15/30 28 Day Pack,Oral Contraceptive
RxNorm,748962,Camila 28 Day Pack,Oral Contraceptive
RxNorm,749762,Seasonique 91 Day Pack,Oral Contraceptive
RxNorm,749785,Ortho Tri-Cyclen 28 Day Pack,Oral Contraceptive
RxNorm,749882,Norinyl 1+50 28 Day Pack,Oral Contraceptive
RxNorm,751905,Trinessa 28 Day Pack,Oral Contraceptive
RxNorm,752899,0.25 ML Leuprolide Acetate 30 MG/ML Prefilled Syringe,Veteran Prostate Cancer
RxNorm,757594,Jolivette 28 Day Pack,Oral Contraceptive
RxNorm,789980,Ampicillin 100 MG/ML Injectable Solution,Ear Infection Antibiotic
RxNorm,7984,Penicillin V,Drug_Allergies
RxNorm,807283,Mirena 52 MG Intrauterine System,Intrauterine Device
RxNorm,831533,Errin 28 Day Pack,Oral Contraceptive
RxNorm,833036,Captopril 25 MG Oral Tablet,CardiovascularDiseaseModule
RxNorm,833135,Milnacipran hydrochloride 100 MG Oral Tablet,Fibromyalgia
RxNorm,834061,Penicillin V Potassium 250 MG Oral Tablet,Sore Throat
RxNorm,834102,Penicillin V Potassium 500 MG Oral Tablet,Sore Throat
RxNorm,834357,3 ML Amiodarone hydrocholoride 50 MG/ML Prefilled Syringe,CardiovascularDiseaseModule
RxNorm,835603,tramadol hydrochloride 50 MG Oral Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,849574,Naproxen sodium 220 MG Oral Tablet,Lupus|Over-The-Counter Pain Reliever|Osteoarthritis
RxNorm,854228,0.3 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,treat_blood_clot
RxNorm,854235,0.4 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,treat_blood_clot
RxNorm,854252,1 ML Enoxaparin sodium 150 MG/ML Prefilled Syringe,treat_blood_clot
RxNorm,855332,Warfarin Sodium 5 MG Oral Tablet,CardiovascularDiseaseModule
RxNorm,856980,Acetaminophen/Hydrocodone,Veteran PTSD
RxNorm,856987,Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD|Opioid Addiction
RxNorm,857005,Acetaminophen 325 MG / HYDROcodone Bitartrate 7.5 MG Oral Tablet,Moderate Opioid Pain Reliever
RxNorm,860182,rimabotulinumtoxinB 5000 UNT/ML [Myobloc],Cerebral Palsy
RxNorm,860975,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,Metabolic Syndrome Standards of Care
RxNorm,861467,Meperidine Hydrochloride 50 MG Oral Tablet,Moderate Opioid Pain Reliever
RxNorm,864706,methadone hydrochloride 10 MG Oral Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,864718,Methadone Hydrochloride 5 MG Oral Tablet,Strong Opioid Pain Reliever
RxNorm,865098,Insulin Lispro 100 UNT/ML Injectable Solution [Humalog],Metabolic Syndrome Standards of Care
RxNorm,883826,Tranexamic Acid 650 MG Oral Tablet,medications
RxNorm,885219,Benztropine mesylate 0.5 MG Oral Tablet,Cerebral Palsy
RxNorm,895994,120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,Asthma
RxNorm,896209,60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,COPD
RxNorm,897122,3 ML liraglutide 6 MG/ML Pen Injector,Metabolic Syndrome Standards of Care
RxNorm,897718,Verapamil Hydrochloride 40 MG,CardiovascularDiseaseModule
RxNorm,904419,Alendronic acid 10 MG Oral Tablet,Osteoporosis
RxNorm,905269,Trihexyphenidyl Hydrochloride 2 MG Oral Tablet,Cerebral Palsy
RxNorm,905377,hydralazine hydrochloride 37.5 MG / isosorbide dinitrate 20 MG Oral Tablet,chf_meds_HFmEF|chf_meds_HFrEF_NYHA4|chf_meds_HFrEF_NYHA3
RxNorm,966222,Levothyroxine Sodium 0.075 MG Oral Tablet,Hypothyroidism
RxNorm,978950,Natazia 28 Day Pack,Oral Contraceptive
RxNorm,979092,Hydroxychloroquine Sulfate 200 MG Oral Tablet,medications
RxNorm,979485,Losartan Potassium 25 MG Oral Tablet,hypertension_medication|medications
RxNorm,979492,losartan potassium 50 MG Oral Tablet,chf_meds_HFmEF|chf_meds_HFrEF_NYHA4|chf_meds|chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,993452,1 ML denosumab 60 MG/ML Prefilled Syringe,Surgery_Therapy_Breast
RxNorm,993770,Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,996740,Memantine hydrochloride 2 MG/ML Oral Solution,Dementia
RxNorm,997223,Donepezil hydrochloride 10 MG Oral Tablet,Dementia
RxNorm,997488,Fexofenadine hydrochloride 30 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,997501,Fexofenadine hydrochloride 60 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,999998,Leronlimab 700 MG Injection,medications
RxNorm,999999,Lenzilumab 200 MG IV,medications
SNOMED-CT,10029008,Suicide precautions,Self Harm|Veteran Self Harm
SNOMED-CT,102263004,Eggs (edible) (substance),Allergy Incidence
SNOMED-CT,103744005,Administration of intravenous fluids,Colorectal Cancer
SNOMED-CT,103746007,Heparin therapy (procedure),treat_blood_clot
SNOMED-CT,10383002,Counseling for termination of pregnancy,Pregnancy
SNOMED-CT,104091002,Hemoglobin / Hematocrit / Platelet count,Pregnancy
SNOMED-CT,104173009,Sputum Culture,Cystic Fibrosis
SNOMED-CT,104326007,Measurement of Varicella-zoster virus antibody,Pregnancy
SNOMED-CT,104375008,Hepatitis C antibody test,Pregnancy
SNOMED-CT,104435004,Screening for occult blood in feces (procedure),Colorectal Cancer
SNOMED-CT,10509002,Acute bronchitis (disorder),Bronchitis
SNOMED-CT,105531004,Housing unsatisfactory (finding),SDoH HRSN
SNOMED-CT,108219001,Physician visit with evaluation AND/OR management service (procedure),Cerebral Palsy
SNOMED-CT,108290001,Radiation oncology AND/OR radiotherapy (procedure),Surgery_Therapy_Breast
SNOMED-CT,10888001,Liquid diet,Colorectal Cancer
SNOMED-CT,10939881000119104,Unhealthy alcohol drinking behavior (finding),substance use screening
SNOMED-CT,109838007,Overlapping malignant neoplasm of colon,Colorectal Cancer
SNOMED-CT,110030002,Concussion injury of brain,Injuries
SNOMED-CT,110359009,Intellectual disability (disorder),Cerebral Palsy
SNOMED-CT,111088007,Latex (substance),Environmental Allergy Incidence
